"topic","gamma","docUSYear","TopicLabel","Title","Abstract"
1,0.975252525252525,2023,"Cognitive Function, Memory, and Executive Function","History of Traumatic Brain Injury Does Not Alter Course of Neurocognitive Decline in Older Adults With and Without Cognitive Impairment","Objective: Traumatic brain injury (TBI) history is associated with dementia risk, but it is unclear whether TBI history significantly hastens neurocognitive decline in older adults. Method: Data were derived from the National Alzheimer’s Coordinating Center (NACC) data set. Participants with a history of TBI (TBI+; n = 1, 467) were matched to individuals without a history of TBI (TBI−; n = 1, 467) based on age (50–97, M = 71.61, SD = 8.40), sex, education, race, ethnicity, cognitive diagnosis, functional decline, number of Apolipoprotein ε4 (APOE ε4) alleles, and number of annual visits (3–6). Mixed linear models were used to assess longitudinal neuropsychological test composite scores of executive functioning/attention/speed, language, and memory in TBI+ and TBI− participants. Interactions between TBI and demographics, APOE ε4 status, and cognitive diagnosis were also examined. Results: Longitudinal neuropsychological functioning did not differ between TBI groups (p’s >.001). There was a significant three-way interaction (age, TBI history, time) in language (F[20, 5750.1] = 3.133, p <.001) and memory performance (F[20, 6580.8] = 3.386, p <.001), but post hoc analyses revealed TBI history was not driving this relationship (all p’s >.096). No significant interactions were observed between TBI history and sex, education, race/ethnicity, number of APOE ε4 alleles, or cognitive diagnosis (p’s >.001). Conclusions: Findings suggest TBI history, regardless of demographic factors, APOE ε4 status, or cognitive diagnosis, does not alter the course of neurocognitive functioning later-in-life in older adults with or without cognitive impairment. Future clinicopathological longitudinal studies that well-characterize head injuries and the associated clinical course are needed to help clarify the mechanism in which TBI may increase dementia risk. © 2023 American Psychological Association"
1,0.972142857142857,2016,"Cognitive Function, Memory, and Executive Function","Late-life depression is not associated with dementia-related pathology","Objective: To test the hypothesis that late-life depression is associated with dementia-related pathology. Method: Older participants (n = 1,965) in 3 longitudinal clinical-pathologic cohort studies who had no cognitive impairment at baseline underwent annual clinical evaluations for a mean of 8.0 years (SD = 5.0). The authors defined depression diagnostically, as major depression during the study period, and psychometrically, as elevated depressive symptoms during the study period, and established their relation to cognitive outcomes (incident dementia, rate of cognitive decline). A total of 657 participants died and underwent a uniform neuropathologic examination. The authors estimated the association of depression with 6 dementiarelated markers (tau tangles, beta-amyloid plaques, Lewy bodies, hippocampal sclerosis, gross and microscopic infarcts) in logistic regression models. Results: In the full cohort, 9.4% were diagnosed with major depression and 8.6% had chronically elevated depressive symptoms, both of which were related to adverse cognitive outcomes. In the 657 persons who died and had a neuropathologic examination, higher beta-amyloid plaque burden was associated with higher likelihood of major depression (present in 11.0%; OR = 1.392, 95% CI = 1.088, 1.780) but not with elevated depressive symptoms (present in 11.3%; OR = 0.919, 95% CI = 0.726, 1.165). None of the other pathologic markers was related to either of the depression measures. Neither dementia nor antidepressant medication modified the relation of pathology to depression. Conclusion: The results do not support the hypothesis that major depression is associated with dementia-related pathology. © 2015 American Psychological Association."
1,0.971532846715328,2018,"Cognitive Function, Memory, and Executive Function","Longitudinal intra-individual variability in Neuropsychological performance relates to white matter changes in HIV","Objectives: Recent studies suggest that intraindividual variability (IIV) of neuropsychological performance may be sensitive to HIV-associated neurologic compromise. IIV may be particularly dependent upon the integrity of frontal-subcortical systems, and therefore may be a meaningful phenotype in HIV. We examined the relationship between change in IIV and white matter integrity among HIV seropositive (HIV+) and HIV seronegative (HIV-) individuals. Method: The sample consisted of 38 HIV + participants and 26 HIV-control participants who underwent neuroimaging and a neuropsychological evaluation at baseline and at 2-year follow-up evaluation. Results: Among HIV + participants, increases in IIV (greater dispersion) were related to lower fractional anisotropy (FA) values in the anterior thalamic radiations (ATR) and the superior longitudinal fasciculus (SLF). Changes in mean-level global cognitive functioning were not significantly related to white matter integrity. Additionally, there was a significant Group × IIV interaction effect in the SLF demonstrating that the relationship between IIV and white matter integrity was specific to HIV. Conclusions: Overall, findings suggest that IIV may be more sensitive, relative to mean-level global cognitive functioning, in the detection of neurologic compromise among HIV + individuals. © 2017 American Psychological Association."
1,0.971345029239766,2021,"Cognitive Function, Memory, and Executive Function","Depression Associated With APOE Status and Hippocampal Volume but Not Cognitive Decline in Older Adults Aging With Traumatic Brain Injury","Objective: To examine the relationship between depression and cognition, genetic risk, and hippocampal differences in a sample of older adults with a history of traumatic brain injury (TBI). Method: Participants were 85 males and 35 females (91 Caucasian, 29 African-American) with a mean age of 65.04 (± 8.27) years and a history of moderate, severe, or complicated mild TBI. Participants were an average of 9.33 (± 7.27) years post injury (range: 0.78–45.63). Participants underwent genetic testing, a comprehensive neuropsychological battery, surveys, and a subset underwent MRI scanning. Results: Apolipoprotein E (APOE) e4 carrier status predicted clinically significant depressive symptomatology on the Geriatric Depression Scale (GDS) with an odds ratio of 3.63, 95% CI [1.33, 9.29]. GDS was not associated with scores on measures of executive function, list learning recall, or retention. Although GDS score was initially associated with poorer confrontation naming scores and story memory recall, these effect sizes were small, and this variance was better accounted for by age and cognitive reserve. Higher GDS scores were also associated with decreased hippocampal volume. Conclusions: APOE carrier status was predictive of depression in a sample of older adults with a history of TBI. Depressive symptoms were also associated with decreased hippocampal volume but did not predict cognitive deficits in the examined domains beyond the effects of cognitive reserve. Despite the relationship between GDS and biological risks for decline, depressive symptoms in this population showed no direct relationship with cognitive decline. © 2021 American Psychological Association"
1,0.970740740740741,2024,"Cognitive Function, Memory, and Executive Function","The memory binding test in a longitudinal study of cognitive aging and preclinical disease.","Objective: The Memory Binding Test (MBT) shows promise in detecting early cognitive changes associated with Alzheimer’s disease (AD). This study assesses the psychometric properties (i.e., construct and criterion validity, test–retest reliability) of the MBT and its sensitivity to incipient disease and incident cognitive impairment. Method: One hundred forty-nine cognitively unimpaired adults ages 45–85 completed the MBT and neuropsychological tests at baseline; 132 returned for 2-year follow-up. Based on neuroradiological ratings of amyloid positron emission tomography and MRI markers at baseline, they were categorized as healthy (n = 94) or having preclinical disease (n = 55, either on the AD continuum or having non-AD pathologic change). Construct validity was assessed by the associations between MBT scores, demographics, and neuropsychological scores within the healthy group. Criterion validity was assessed by testing how MBT scores correlate with AD biomarkers, differ and discriminate between groups at baseline, and predict incident cognitive impairment. Results: MBT scores decreased with age and were strongly associated with memory and global cognition. MBT scores were largely not associated with amyloid, hippocampal volume, or AD signature cortical volume but related to white matter lesion volume in those with preclinical disease. The preclinical groups performed worse on MBT immediate free recall at baseline than the healthy group, but no scores predicted incident cognitive impairment at follow-up. Most scores demonstrated modest test–retest reliability. Conclusions: This study demonstrates that the MBT has adequate construct validity in cognitively unimpaired adults, moderate sensitivity to preclinical disease cross-sectionally, and limited prognostic utility. Careful consideration of demographic influences on score interpretation remains necessary. Question: What are the psychometric properties of the Memory Binding Test (MBT) in healthy adults and those with biomarker evidence of preclinical neurodegenerative disease? How well can performance on the MBT predict progression to mild cognitive impairment (MCI)? Findings: The MBT is sensitive to early disease-related deficits in associative memory cross-sectionally despite being highly confounded by demographic factors, particularly age. Performance on the MBT at baseline did not predict incident MCI over 2 years. Importance: Although the MBT may be useful for detecting subtle cognitive deficits in individuals with biomarker evidence of preclinical disease, the MBT may be less useful for predicting who will progress to MCI in the near future. Next Steps: Future work should test the generality of these findings using larger and more diverse samples, including additional biomarkers (e.g., tau), and comparing the relative merits of the MBT to other measures that are sensitive to cognitive change in preclinical disease. Additionally, the development of age-adjusted norms for the MBT may be warranted. (PsycInfo Database Record (c) 2024 APA, all rights reserved) © 2024 American Psychological Association"
1,0.963684210526316,2022,"Cognitive Function, Memory, and Executive Function","Dispersion-Based Cognitive Intra-Individual Variability in Dementia With Lewy Bodies","Objective: Cognitive fluctuations are characteristic of dementia with Lewy bodies (DLB) but challenging to measure. Dispersion-based intra-individual variability (IIV-d) captures neurocognitive performance fluctuations across a test battery and may be sensitive to cognitive fluctuations but has not been studied in DLB. Method: We report on 5,976 participants that completed the uniform data set 3.0 neuropsychological battery (UDS3NB). IIV-d was calculated via the intra-individual standard deviation across 12 primary UDS3NB indicators. Separate models using mean USD3NB score and the Montreal cognitive assessment (MoCA) total score tested the reproducibility of the incremental value of IIV-d over-and-above global cognition. Binary logistic regressions tested whether IIV-d could classify individuals with and without clinician-rated cognitive fluctuations. Multinomial logistic regressions tested whether IIV-d could differentiate participants with DLB, participants with Alzheimer’s disease (AD), and participants with healthy cognition (CH), as well as the incremental diagnostic utility of IIV-d over-and-above clinician-rated cognitive fluctuations. Results: IIV-d exhibited large univariate associations with clinician-rated and nonclinician-informant reported cognitive fluctuations, which persisted when adjusting for MoCA but not the full battery mean. Of diagnostic relevance, greater IIV-d was consistently associated with DLB and AD relative to CH over-and-above global cognition and clinician-rated cognitive fluctuations. Greater IIV-d was less consistently associated with an increased probability of DLB relative to AD when controlling for global cognition. Conclusions: IIV-d accurately differentiates DLB from CH over-and-above global cognition and clinician-rated cognitive fluctuations. IIV-d may supplement a thorough clinical interview of cognitive fluctuations and serve as a standardized performance-based indicator of this transdiagnostic phenomenon. © 2022,Neuropsychology.All Rights Reserved."
1,0.961016949152542,2018,"Cognitive Function, Memory, and Executive Function","Intraindividual variability in neuropsychological performance predicts cognitive decline and death in HIV.","Objective: HIV-associated neurocognitive disorder (HAND) occurs in a significant percentage of HIV-infected (HIV+) adults. Increased intraindividual variability (IIV) in cognitive function may be an early marker of emerging neurocognitive disorder, which suggests that IIV may be a sensitive measure of neurologic compromise in HIV. In the current study, we hypothesize that increased IIV may predict impending morbidity, including future cognitive decline and death. Method: In 708 HIV+ participants followed longitudinally for up to 14 years, we assessed the role of dispersion in forecasting death and cognitive decline. Incident neurocognitive impairment was predicted in a mixed-effects ordinal logistic regression model using age, gender, baseline mean cognitive functioning, CD4+, time followed, years of education, and dispersion at the previous visit. Death before the next visit was predicted in a binomial mixed-effects regression model using age, gender, baseline mean cognitive functioning, CD4+, time followed, years of education, and dispersion. Results: Point-in-time dispersion and change in dispersion between visits predict future cognitive decline and death in HIV+ individuals. Individuals with greater dispersion at a visit or who had larger changes in dispersion between visits were more likely to demonstrate greater neurocognitive impairment at the subsequent visit. Greater IIV was also associated with an increased risk of death prior to the subsequent visit, even after controlling for HAND severity and global cognitive functioning. Conclusions: We conclude that the IIV in cognitive functioning may be more predictive of future disease consequence than mean level of cognitive functioning. © 2018 APA, all rights reserved."
1,0.958921161825726,2021,"Cognitive Function, Memory, and Executive Function","Neural correlates of daily function: A pilot study of the white matter retrogenesis hypothesis and three separate performance-based functional assessments.","Objective: Increasing evidence points to mild alterations in everyday functioning early in the course of Alzheimer's disease and related dementias (ADRD), despite prior research suggesting functional declines occur primarily in later stages. However, daily function assessment is typically accomplished with subjective self- or informant-report, which can be prone to error due to various factors. Performance-based functional assessments (PBFAs) allow for objective evaluation of daily function abilities, but little is known on their sensitivity to the earliest ADRD-related brain alterations. We aimed to determine the neural correlates of three different PBFAs in a pilot study. Method: A total of 40 older participants (age = 70.9 ± 6.5 years; education = 17.0 ± 2.6 years; 51.5% female; 10.0% non-White; 67.5% cognitively normal) completed standardized PBFAs related to medication management (MM), finances (FIN), and communication abilities (COM). Participants underwent diffusion tensor imaging (DTI) scans, from which mean fractional anisotropy (FA) composite scores of late- (LMF) and early myelinated (EMF) fibers were calculated. Linear regression analyses controlling for age and global cognition were used to assess the relationship of PBFAs with FA. Results: Better performance on MM was associated with higher mean FA on LMF composite (t38 = 2.231, p =.032), while FIN and COM were not (ps >.05). PBFAs were not associated with EMF (p >.05). Conclusions: Our preliminary findings demonstrate better performance on a PBFA of medication management is associated with higher FA in late-myelinated white matter tracts. Despite a small sample size, these results are consistent with growing evidence that performance-based functional assessments may be a useful tool in identifying early changes related to ADRD. (PsycInfo Database Record (c) 2021 APA, all rights reserved) <strong xmlns:lang=""en"">Key Points—Question: Are performance-based functional assessments (PBFAs) sensitive to early white matter changes related to neurodegeneration? Findings: A PBFA related to medication management abilities was more sensitive to early white matter changes than traditional cognitive tests or self-/informant-report measures of daily function. Importance: Demanding functional assessments might be more sensitive than classic assessments to early neuropathological changes. Next Steps: Additional cross-sectional and longitudinal data in a diverse sample are needed to extend these results. (PsycInfo Database Record (c) 2021 APA, all rights reserved) © 2021 American Psychological Association"
1,0.957407407407407,2020,"Cognitive Function, Memory, and Executive Function","Neuropsychological Test Performance in Depressed and Nondepressed Collegiate Athletes Following Concussion","Objective: To examine neuropsychological test differences following concussion between collegiate athletes screening positive and negative for depression. Method: Participants included 113 (91 male) college athletes, who were assessed at baseline and following diagnosis of sport-related concussion (SRC). The Beck Depression Inventory—Fast Screen was used as a screener for depression. Athletes were categorized as either depressed (≥4) or nondepressed (<4) following injury and compared on composites for memory and attention–processing speed. Groups were also compared on reliable change index scores from baseline, as well as on proportion of impaired scores. Results: Depressed athletes performed significantly worse than did nondepressed athletes on the Memory Composite (p =.04, d =.51) but not on the Attention–Processing Speed Composite score (p =.15, d =.46). Chi-square tests indicated that, compared with nondepressed athletes, a significantly higher number of depressed athletes showed reliable decreases on the following test indices: Verbal Memory Composite of the Immediate Post-Concussion Assessment and Cognitive Testing (p =.03, φ =.21), Brief Visuospatial Memory Test—Revised Total (p =.02, φ =.22), and Hopkins Verbal Learning Test—Revised Total (p =.05, φ =.19). Chi-square test indicated that, compared with nondepressed athletes, a significantly higher proportion of depressed athletes met criteria for impairment (p =.02, φ =.23). Conclusion: Whether examining the data at the intraindividual or group level, there are memory deficits associated with the combination of an SRC and depression. The results highlight the importance of screening for depression to provide a more complete picture of an individual’s functioning postconcussion. © 2019 American Psychological Association"
1,0.956353591160221,2025,"Cognitive Function, Memory, and Executive Function","p-Tau/Aβ42 Ratio Associates With Cognitive Decline in Alzheimer’s Disease, Mild Cognitive Impairment, and Cognitively Unimpaired Older Adults","Objective: Among the cerebrospinal fluid (CSF)-based measures of Alzheimer’s disease (AD) pathology, the ratiometric measure of p-tau/Aβ42 shows the best diagnostic accuracy. However, few studies have linked the ptau/Aβ42 ratio to cognition directly. The goal of this study was to examine whether a CSF-based p-tau/Aβ42 ratio predicts changes in global cognitive functioning, episodic memory, and executive functioning over a 2-year period in cognitively unimpaired (CU) older adults, in individuals with mild cognitive impairment (MCI), and in those with AD. Method: This study involves secondary analysis of data from 1,215 older adults available in the Alzheimer’s Disease Neuroimaging Initiative. Neuropsychological composite variables, collected at baseline, 6-month, 12-month, and 24-month follow-ups, of global cognition, episodic memory, and executive functioning, were included. Generalized least square linear models were constructed to examine the effect of CSF p-tau/Aβ42, diagnostic group, and change over time on cognitive scores. Results: CSF p-tau/Aβ42 ratio predicted cognitive decline, both on global cognition and episodic memory, in individuals withMCI and AD, but not in CU older adults. The p-tau/Aβ42 ratio, in contrast, predicted decline in executive functioning for all three diagnostic groups. Conclusions: Our study, which included individuals with CU, MCI, and AD, provides evidence of differential cognitive consequences of accumulated AD pathology across diagnostic groups, particularly in the domains of global cognition and episodic memory. Additionally, AD pathology was associated with worsening executive functioning across all three diagnostic groups, suggesting that declines in executive functioning may occur well before declines in other cognitive domains. © 2025 American Psychological Association"
1,0.956050955414013,2016,"Cognitive Function, Memory, and Executive Function","Temporal course of neurodegenerative effects on cognition in old age","Objective: To test the hypothesis that different forms of neurodegeneration are differentially related to longitudinal cognitive trajectories in old age. Methods: Participants are 420 older persons from 2 clinical-pathologic studies without cognitive impairment at study onset. They completed a battery of 17 cognitive tests annually for a minimum of 5 years, died, and underwent a neuropathologic examination to quantify neuronal neurofibrillary tangles and transactive response DNA-binding protein 43 (TDP-43) pathology and to identify Lewy bodies and hippocampal sclerosis. The authors used sigmoid mixed models based on the 4-parameter logistic distribution to decompose nonlinear global cognitive trajectories into components and assess the relation of each neuropathologic marker to each trajectory component. Results: Cognitive function was assessed for a mean of 10.5 years before death. In the absence of pathology, global cognition was relatively stable before declining moderately in the last 3 to 4 years of life. Tangles were related to all trajectory components except initial level. TDP-43 pathology was the only marker related to initial level of function. It was also associated with an earlier midpoint of decline but not to slope of decline. Hippocampal sclerosis was related to an earlier midpoint of decline and more rapid slope of decline. Lewy bodies were associated with faster slope of decline and lower level of function proximate to death. Conclusion: Neurodegenerative processes are differentially related to cognitive trajectories, with TDP-43 pathology most potently impacting incipient cognitive decline, AD pathology and hippocampal sclerosis affecting the progression of cognitive decline, and Lewy bodies impacting terminal decline. © 2016 American Psychological Association."
